Federal Provider Number,longest_streak
555323,0
555326,0
555328,0
555329,0
555330,0
555331,0
555333,0
555336,0
555337,0
555338,0
555339,0
555340,0
555341,0
555342,0
555343,0
555344,0
555347,0
555348,0
555349,0
555350,0
555352,0
555353,0
555354,0
555355,0
555356,0
555358,0
555362,0
555363,0
555364,0
555365,0
555368,0
555371,0
555374,0
555375,0
555376,0
555379,0
555380,0
555381,0
555383,0
555387,0
555388,0
555390,0
555391,0
555394,0
555395,0
555396,0
555397,0
555398,0
555399,0
555400,0
555403,0
555404,0
555410,0
555416,0
555417,0
555418,0
555420,0
555421,0
555424,0
555425,0
555426,0
555427,0
555429,0
555430,0
555431,0
555432,0
555433,0
555435,0
555438,0
555441,0
555442,0
555443,0
555444,0
555445,0
555446,0
555450,0
555456,0
555458,0
555459,0
555461,0
555462,0
555463,0
555466,0
555467,0
555468,0
555470,0
555473,0
555476,0
555478,0
555479,0
555483,0
555484,0
555485,0
555486,0
555487,0
555490,0
555492,0
555494,0
555496,0
555499,0
555503,0
555513,0
555514,0
555515,0
555516,0
555517,0
555519,0
555520,0
555521,0
555522,0
555524,0
555527,0
555530,0
555533,0
555535,0
555536,0
555538,0
555542,0
555545,0
555547,0
555554,0
555555,0
555557,0
555565,0
555566,0
555567,0
555570,0
555572,0
555574,0
555578,0
555579,0
555583,0
555585,0
555587,0
555588,0
555589,0
555590,0
555592,0
555595,0
555596,0
555599,0
555605,0
555609,0
555610,0
555611,0
555613,0
555616,0
555619,0
555623,0
555625,0
555630,0
555634,0
555635,0
555638,0
555639,0
555642,0
555645,0
555649,0
555650,0
555651,0
555652,0
555654,0
555657,0
555658,0
555659,0
555660,0
555663,0
555667,0
555668,0
555671,0
555673,0
555677,0
555682,0
555684,0
555686,0
555688,0
555690,0
555692,0
555694,0
555698,0
555700,0
555701,0
555702,0
555703,0
555706,0
555707,0
555709,0
555710,0
555711,0
555712,0
555713,0
555715,0
555716,0
555717,0
555718,0
555719,0
555723,0
555726,0
555727,0
555728,0
555729,0
555730,0
555731,0
555732,0
555733,0
555734,0
555735,0
555736,0
555737,0
555738,0
555739,0
555740,0
555742,0
555744,0
555745,0
555746,0
555747,0
555748,0
555749,0
555751,0
555753,0
555754,0
555755,0
555757,0
555758,0
555762,0
555763,0
555764,0
555765,0
555766,0
555767,0
555768,0
555769,0
555770,0
555771,0
555772,0
555773,0
555775,0
555776,0
555777,0
555779,0
555780,0
555781,0
555785,0
555786,0
555787,0
555790,0
555791,0
555792,0
555793,0
555794,0
555795,0
555796,0
555797,0
555798,0
555799,0
555801,0
555802,0
555804,0
555805,0
555806,0
555808,0
555809,0
555811,0
555813,0
555815,0
555816,0
555819,0
555822,0
555823,0
555825,0
555826,0
555827,0
555830,0
555831,0
555832,0
555835,0
555836,0
555838,0
555839,0
555841,0
555842,0
555843,0
555844,0
555846,0
555848,0
555849,0
555850,0
555851,0
555852,0
555853,0
555854,0
555855,0
555856,0
555857,0
555859,0
555861,0
555862,0
555865,0
555866,0
555867,0
555869,0
555870,0
555871,0
555872,0
555873,0
555874,0
555875,0
555876,0
555877,0
555878,0
555879,0
555880,0
555881,0
555883,0
555884,0
555885,0
555887,0
555888,0
555889,0
555890,0
555891,0
555892,0
555893,0
555894,0
555895,0
555896,0
555897,0
555898,0
555899,0
555900,0
555901,0
555902,0
555903,0
555904,0
555905,0
555906,0
555907,0
555908,0
555909,0
555910,0
555911,0
555912,0
555913,0
555914,0
555915,0
555916,0
555917,0
555918,0
555919,0
555921,0
555922,0
555923,0
655000,0
675000,0
675001,0
675002,0
675004,0
675008,0
675009,0
675011,0
675013,0
675014,0
675016,0
675017,0
675018,0
675019,0
675020,0
675021,0
675025,0
675028,0
675030,0
675032,0
675033,0
675034,0
675035,0
675037,0
675038,0
675042,0
675044,0
675046,0
675049,0
675051,0
675052,0
675053,0
675055,0
675057,0
675058,0
675061,0
675065,0
675066,0
675067,0
675071,0
675075,0
675076,0
675078,0
675079,0
675080,0
675081,0
675084,0
675085,0
675086,0
675089,0
675093,0
675095,0
675096,0
675098,0
675101,0
675103,0
675104,0
675105,0
675106,0
675109,0
675110,0
675111,0
675112,0
675113,0
675117,0
675118,0
675120,0
675124,0
675127,0
675128,0
675132,0
675133,0
675134,0
675136,0
675138,0
675139,0
675140,0
675141,0
675142,0
675144,0
675145,0
675150,0
675151,0
675152,0
675153,0
675159,0
675162,0
675169,0
675170,0
675171,0
675172,0
675175,0
675176,0
675177,0
675181,0
675182,0
675183,0
675185,0
675196,0
675201,0
675205,0
675206,0
675210,0
675212,0
675214,0
675217,0
675220,0
675222,0
675225,0
675226,0
675229,0
675230,0
675231,0
675233,0
675234,0
675238,0
675240,0
675241,0
675251,0
675253,0
675254,0
675256,0
675259,0
675264,0
675267,0
675268,0
675270,0
675271,0
675272,0
675274,0
675277,0
675279,0
675281,0
675282,0
675289,0
675291,0
675292,0
675293,0
675295,0
675305,0
675306,0
675307,0
675309,0
675311,0
675312,0
675317,0
675319,0
675320,0
675321,0
675323,0
675326,0
675327,0
675329,0
675330,0
675336,0
675338,0
675344,0
675346,0
675350,0
675352,0
675356,0
675358,0
675360,0
675361,0
675363,0
675364,0
675365,0
675367,0
675369,0
675370,0
675371,0
675372,0
675373,0
675374,0
675377,0
675379,0
675380,0
675386,0
675387,0
675388,0
675390,0
675391,0
675392,0
675394,0
675395,0
675396,0
675398,0
675399,0
675402,0
675406,0
675407,0
675408,0
675409,0
675414,0
675415,0
675417,0
675418,0
675420,0
675421,0
675423,0
675424,0
675428,0
675431,0
675433,0
675434,0
675437,0
675438,0
675439,0
675440,0
675441,0
675443,0
675444,0
675445,0
675446,0
675447,0
675452,0
675453,0
675454,0
675458,0
675459,0
675460,0
675462,0
675468,0
675469,0
675471,0
675475,0
675478,0
675479,0
675483,0
675484,0
675485,0
675489,0
675490,0
675493,0
675494,0
675495,0
675496,0
675497,0
675498,0
675501,0
675502,0
675503,0
675506,0
675509,0
675513,0
675518,0
675519,0
675522,0
675525,0
675527,0
675532,0
675533,0
675534,0
675536,0
675537,0
675538,0
675539,0
675540,0
675541,0
675542,0
675543,0
675546,0
675550,0
675553,0
675554,0
675556,0
675557,0
675560,0
675561,0
675563,0
675564,0
675565,0
675568,0
675572,0
675579,0
675581,0
675587,0
675592,0
675593,0
675595,0
675596,0
675597,0
675599,0
675602,0
675603,0
675606,0
675611,0
675612,0
675614,0
675617,0
675619,0
675620,0
675622,0
675624,0
675625,0
675630,0
675633,0
675635,0
675637,0
675638,0
675641,0
675645,0
675646,0
675648,0
675649,0
675650,0
675651,0
675656,0
675663,0
675664,0
675666,0
675667,0
675668,0
675670,0
675671,0
675672,0
675677,0
675678,0
675680,0
675681,0
675687,0
675689,0
675690,0
675691,0
675695,0
675696,0
675697,0
675700,0
675701,0
675702,0
675703,0
675708,0
675709,0
675712,0
675714,0
675716,0
675717,0
675722,0
675723,0
675729,0
675733,0
675736,0
675739,0
675740,0
675743,0
675744,0
675746,0
675748,0
675751,0
675754,0
675755,0
675756,0
675757,0
675759,0
675764,0
675765,0
675766,0
675767,0
675768,0
675769,0
675773,0
675774,0
675777,0
675779,0
675782,0
675783,0
675785,0
675786,0
675788,0
675789,0
675790,0
675791,0
675792,0
675796,0
675797,0
675798,0
675799,0
675800,0
675801,0
675802,0
675806,0
675808,0
675809,0
675810,0
675811,0
675812,0
675814,0
675815,0
675816,0
675817,0
675818,0
675819,0
675820,0
675821,0
675822,0
675823,0
675826,0
675830,0
675831,0
675832,0
675833,0
675834,0
675835,0
675837,0
675838,0
675840,0
675842,0
675846,0
675847,0
675848,0
675849,0
675850,0
675851,0
675852,0
675853,0
675856,0
675857,0
675858,0
675862,0
675863,0
675866,0
675867,0
675868,0
675870,0
675871,0
675873,0
675874,0
675877,0
675878,0
675879,0
675880,0
675881,0
675882,0
675883,0
675884,0
675885,0
675886,0
675887,0
675888,0
675889,0
675890,0
675891,0
675892,0
675893,0
675894,0
675896,0
675897,0
675898,0
675899,0
675900,0
675901,0
675902,0
675903,0
675904,0
675905,0
675906,0
675907,0
675908,0
675909,0
675910,0
675913,0
675914,0
675915,0
675916,0
675918,0
675922,0
675923,0
675924,0
675925,0
675927,0
675928,0
675929,0
675930,0
675931,0
675932,0
675933,0
675934,0
675935,0
675936,0
675937,0
675938,0
675939,0
675940,0
675942,0
675943,0
675944,0
675945,0
675946,0
675947,0
675948,0
675949,0
675952,0
675954,0
675956,0
675958,0
675959,0
675960,0
675961,0
675962,0
675963,0
675964,0
675966,0
675967,0
675968,0
675969,0
675970,0
675971,0
675972,0
675973,0
675974,0
675975,0
675976,0
675977,0
675978,0
675979,0
675980,0
675981,0
675982,0
675985,0
675986,0
675988,0
675989,0
675991,0
675995,0
675996,0
675997,0
675998,0
675999,0
676000,0
676002,0
676003,0
676004,0
676005,0
676006,0
676007,0
676008,0
676009,0
676010,0
676011,0
676012,0
676013,0
676014,0
676015,0
676017,0
676019,0
676020,0
676021,0
676023,0
676025,0
676026,0
676028,0
676029,0
676030,0
676031,0
676033,0
676034,0
676035,0
676036,0
676037,0
676039,0
676040,0
676041,0
676042,0
676043,0
676044,0
676045,0
676046,0
676047,0
676048,0
676049,0
676050,0
676051,0
676052,0
676053,0
676055,0
676057,0
676059,0
676060,0
676063,0
676064,0
676066,0
676067,0
676068,0
676069,0
676071,0
676072,0
676073,0
676074,0
676077,0
676079,0
676080,0
676081,0
676083,0
676085,0
676086,0
676087,0
676089,0
676090,0
676091,0
676092,0
676093,0
676094,0
676095,0
676096,0
676097,0
676098,0
676099,0
676100,0
676101,0
676103,0
676104,0
676105,0
676107,0
676108,0
676109,0
676111,0
676112,0
676113,0
676114,0
676116,0
676117,0
676119,0
676120,0
676121,0
676122,0
676123,0
676124,0
676125,0
676127,0
676128,0
676131,0
676132,0
676133,0
676135,0
676136,0
676137,0
676138,0
676139,0
676141,0
676142,0
676143,0
676144,0
676145,0
676146,0
676147,0
676148,0
676152,0
676153,0
676154,0
676155,0
676156,0
676157,0
676158,0
676160,0
676161,0
676163,0
676164,0
676165,0
676166,0
676167,0
676168,0
676170,0
676172,0
676173,0
676174,0
676175,0
676176,0
676177,0
676178,0
676179,0
676180,0
676181,0
676183,0
676184,0
676185,0
676186,0
676187,0
676188,0
676189,0
676190,0
676192,0
676193,0
676194,0
676195,0
676196,0
676197,0
676198,0
676201,0
676203,0
676204,0
676206,0
676207,0
676208,0
676209,0
676210,0
676211,0
676212,0
676213,0
676214,0
676215,0
676216,0
676217,0
676218,0
676219,0
676220,0
676221,0
676222,0
676223,0
676224,0
676225,0
676226,0
676227,0
676228,0
676229,0
676230,0
676233,0
676234,0
676235,0
676236,0
676237,0
676238,0
676239,0
676240,0
676241,0
676242,0
676243,0
676244,0
676245,0
676246,0
676247,0
676248,0
676249,0
676250,0
676251,0
676252,0
676253,0
676255,0
676256,0
676257,0
676258,0
676259,0
676260,0
676262,0
676263,0
676264,0
676266,0
676267,0
676268,0
676269,0
676270,0
676271,0
676272,0
676273,0
676274,0
676275,0
676276,0
676278,0
676279,0
676280,0
676281,0
676282,0
676283,0
676285,0
676286,0
676288,0
676289,0
676290,0
676291,0
676292,0
676293,0
676294,0
676295,0
676297,0
676298,0
676299,0
676300,0
676301,0
676303,0
676304,0
676305,0
676306,0
676307,0
676308,0
676309,0
676310,0
676311,0
676312,0
676313,0
676314,0
676315,0
676316,0
676317,0
676318,0
676319,0
676321,0
676323,0
676325,0
676326,0
676327,0
676328,0
676329,0
676331,0
676332,0
676333,0
676334,0
676335,0
676336,0
676337,0
676338,0
676339,0
676341,0
676342,0
676343,0
676344,0
676345,0
676346,0
676347,0
676348,0
676349,0
676350,0
676351,0
676352,0
676353,0
676355,0
676356,0
676357,0
676358,0
676359,0
676360,0
676361,0
676362,0
676363,0
676364,0
676365,0
676367,0
676368,0
676369,0
676370,0
676371,0
676372,0
676373,0
676374,0
676375,0
676376,0
676378,0
676380,0
676381,0
676382,0
676384,0
676385,0
676386,0
676387,0
676388,0
676389,0
676390,0
676391,0
676392,0
676393,0
676394,0
676395,0
676396,0
676398,0
676399,0
676400,0
676402,0
676404,0
676405,0
676406,0
676407,0
676408,0
676409,0
676410,0
676411,0
676412,0
676413,0
676414,0
676415,0
676416,0
676417,0
676418,0
676419,0
676420,0
676421,0
676422,0
676423,0
676424,0
676425,0
676426,0
676427,0
676428,0
676429,0
676430,0
676431,0
676432,0
676433,0
676434,0
676435,0
676436,0
676437,0
676438,0
676439,0
676440,0
676441,0
676442,0
676443,0
676444,0
676445,0
676446,0
676447,0
676448,0
676449,0
676450,0
676451,0
676452,0
676453,0
676454,0
676455,0
676456,0
676457,0
676458,0
676459,0
676460,0
676461,0
676462,0
676463,0
676464,0
676465,0
676466,0
676467,0
676468,0
676469,0
676470,0
676471,0
676472,0
676473,0
676474,0
676475,0
676476,0
676477,0
676478,0
676479,0
676480,0
676481,0
676482,0
676483,0
676485,0
676486,0
676487,0
676488,0
676489,0
676490,0
676491,0
676492,0
676493,0
676494,0
676495,0
676496,0
676497,0
676498,0
676499,0
686123,0
686124,0
745000,0
745001,0
745002,0
